Num_Acc,an,mois,jour,hrmn,com,agg,int,col,lum,atm,catr,circ,prof,lartpc,larrout,surf,infra,situ,grav,sexe,age,trajet,equipement,obs,obsm,choc,manv,typevehicules,manoeuvehicules,numVehicules
201900047243,2019,12,6,16:30,75111,2,1,2,1,8,4,2,1,0,0,1,0,1,4,1,16,0,2,0,2,6,2,30,2,1.0
201200001231,2012,5,1,16:00,29044,1,1,5,1,1,4,1,2,0,0,1,0,1,4,1,34,0,2,14,0,1,0,7,24,1.0
201300049021,2013,10,2,16:50,69387,2,1,1,1,1,4,2,1,0,0,1,0,5,4,1,25,5,2,0,2,1,1,1,13,1.0
201900035798,2019,3,5,13:25,64445,2,1,2,1,1,4,2,1,0,0,1,0,1,4,1,23,2,0,0,2,1,2,7,1,1.0
201600032410,2016,4,6,19:20,67482,2,1,1,1,1,4,3,1,0,69,1,0,5,4,1,53,5,9,0,2,1,1,1,1,1.0
202100024630,2021,8,2,23:15,75109,2,3,3,5,1,4,1,2,0,-1,1,0,6,4,2,19,5,2,0,2,8,13,37,17,1.0
202100031761,2021,6,2,09:15,92040,2,6,7,1,2,3,1,1,0,-1,2,0,5,4,1,29,0,0,0,0,0,25,0,0,
200800004222,2008,1,6,19:20,78551,2,1,6,5,1,4,1,2,0,140,2,0,1,4,1,50,1,4,0,2,7,1,7,9,1.0
201400032378,2014,4,3,20:00,64122,2,6,3,1,1,3,1,1,0,0,1,0,1,4,1,43,5,2,0,2,2,1,7,9,1.0
201400054127,2014,5,7,17:00,75112,2,7,3,1,1,4,3,1,0,120,1,5,1,4,1,27,1,2,0,2,5,17,7,10,1.0
200500067658,2005,10,4,13:10,74010,2,1,2,1,1,4,2,1,0,64,1,0,1,4,1,50,9,2,0,2,1,2,7,2,1.0
201000064347,2010,5,7,23:20,75116,2,5,3,5,1,4,2,1,200,200,1,2,1,4,1,22,5,2,0,2,2,18,38,16,1.0
201600019993,2016,12,4,11:35,17300,2,1,3,1,1,4,2,2,0,59,1,0,1,4,2,52,5,2,0,2,1,1,7,2,1.0
201700034200,2017,8,7,18:55,67482,2,1,3,1,1,4,2,1,0,60,1,0,1,4,2,61,1,9,0,2,1,19,7,1,1.0
201200054490,2012,9,7,17:05,75107,2,1,6,1,1,4,1,1,0,10,1,0,5,4,1,51,5,2,0,1,0,1,0,0,
201500019599,2015,10,2,13:25,17306,2,6,6,1,1,4,-1,1,0,0,1,0,1,4,1,16,9,2,0,2,1,1,7,1,1.0
200900016073,2009,8,7,11:00,75112,2,1,7,1,1,4,1,1,0,30,1,0,1,4,1,48,5,2,0,0,0,1,0,0,
200600047961,2006,8,6,21:45,33063,2,2,3,5,1,4,1,1,0,105,1,0,1,4,2,42,0,9,0,2,0,1,7,1,1.0
201600054949,2016,5,7,16:10,75116,2,1,3,1,1,4,-1,1,0,0,1,0,5,4,2,55,5,2,0,2,7,1,7,22,1.0
201400045194,2014,9,7,12:40,94068,2,4,3,1,2,4,2,1,0,0,2,0,1,4,2,44,5,2,0,2,1,2,7,16,1.0
200800026042,2008,5,2,11:20,92051,2,1,3,1,1,4,2,1,0,0,1,0,1,4,2,25,4,9,0,0,2,0,7,16,1.0
201500024889,2015,6,2,15:50,35238,2,1,1,1,1,4,-1,1,0,0,9,0,0,4,1,62,5,2,0,2,1,1,2,1,1.0
201600053097,2016,6,4,13:55,75111,2,5,3,1,1,4,2,1,0,150,1,0,1,4,1,31,0,2,0,2,1,1,7,22,1.0
201400044421,2014,1,4,17:10,94016,2,4,1,2,1,3,2,1,0,50,1,0,1,4,1,11,2,2,0,2,7,1,7,1,1.0
200900010632,2009,3,1,17:00,59155,2,9,6,1,1,4,2,1,9,76,1,0,5,4,1,56,0,2,0,0,0,1,2,0,1.0
201700031155,2017,1,3,16:45,57463,2,3,3,2,2,4,2,1,0,60,2,0,1,4,1,12,5,9,0,2,1,1,7,15,1.0
202000008999,2020,2,5,08:00,75119,2,1,3,1,1,4,2,2,0,-1,1,-1,5,4,1,17,5,0,0,2,1,1,7,16,1.0
200800050984,2008,9,2,15:30,92025,2,3,3,1,1,3,2,1,0,80,1,0,1,4,1,6,5,2,0,2,1,2,10,21,1.0
201200029931,2012,1,3,13:30,49328,2,6,3,1,1,4,1,1,0,0,1,5,1,4,1,13,2,2,0,2,1,1,7,1,1.0
201300051746,2013,4,5,17:40,75109,2,7,2,1,3,4,2,1,0,120,2,5,1,4,2,26,1,2,0,2,4,11,32,1,1.0
201000058980,2010,7,4,14:20,69388,2,1,3,1,1,4,2,1,120,15,1,4,5,4,2,26,4,2,0,0,7,1,7,14,1.0
201000022573,2010,11,1,21:00,13055,2,3,3,5,1,4,2,1,0,50,1,0,1,4,1,38,1,4,0,2,1,1,7,15,1.0
200800058402,2008,10,3,21:47,49007,2,1,3,2,1,4,1,1,0,80,1,0,1,4,1,17,5,9,0,2,1,1,7,16,1.0
201800051737,2018,5,3,11:22,75111,2,2,3,1,8,4,2,2,15,120,1,0,1,4,1,25,2,2,0,2,1,1,10,22,1.0
201600031648,2016,7,5,17:45,64348,2,1,2,1,1,4,2,1,0,0,1,0,1,4,1,15,5,2,0,2,1,2,7,23,1.0
201100060108,2011,7,3,12:20,75111,2,1,3,1,1,4,2,1,0,150,1,0,1,4,1,24,5,2,0,2,1,1,13,22,1.0
201700023715,2017,10,5,11:45,29019,2,2,1,1,1,4,2,2,0,0,1,0,1,4,1,47,4,9,0,2,1,1,7,15,1.0
200600041143,2006,7,5,20:30,92007,2,1,6,1,1,2,-1,1,0,0,1,0,0,4,1,25,5,9,0,2,1,1,7,1,1.0
200800019243,2008,4,5,18:25,17449,2,3,3,1,1,4,2,1,0,34,1,5,1,4,1,11,5,9,0,2,1,1,7,1,1.0
201700034153,2017,7,3,13:45,67482,2,1,6,1,1,4,2,1,0,80,1,0,1,4,1,57,5,9,0,2,1,1,7,20,1.0
202100010631,2021,10,4,12:25,95394,2,1,6,1,1,3,2,1,0,-1,1,0,5,4,1,72,5,0,0,0,8,1,0,0,
200800054554,2008,9,1,19:55,69387,2,1,3,2,1,4,3,1,36,60,1,0,1,4,2,52,0,9,0,2,8,1,7,1,1.0
201900008478,2019,4,7,20:15,34172,2,9,3,2,1,4,1,1,0,0,1,0,1,4,1,12,5,0,0,2,1,1,7,1,1.0
202100023160,2021,8,7,09:30,56147,1,1,5,1,1,3,2,2,0,-1,1,0,1,4,1,54,5,2,0,2,1,1,7,13,1.0
201600058546,2016,1,3,16:26,97302,2,1,3,1,1,4,1,1,0,70,1,0,1,4,1,43,1,9,0,2,3,1,7,16,1.0
201900003852,2019,9,5,08:05,75111,2,2,3,1,1,4,2,2,0,0,1,0,1,4,2,31,1,2,0,2,1,1,7,16,1.0
200800071517,2008,12,3,16:29,49007,2,6,3,1,1,4,1,1,0,0,1,5,0,4,1,21,0,9,1,2,1,15,7,9,1.0
201900026066,2019,10,2,07:30,44162,2,1,3,5,2,4,-1,1,0,0,2,0,1,4,2,54,1,0,0,2,7,1,7,1,1.0
201400023616,2014,11,2,19:05,31555,2,1,6,5,1,4,-1,1,0,0,-1,0,0,4,1,57,0,9,0,1,0,0,0,0,
200900023739,2009,7,6,19:28,90010,2,1,3,1,1,4,-1,1,0,60,1,0,1,4,1,17,0,9,0,2,0,15,7,1,1.0
200600047337,2006,8,3,10:15,13054,2,2,3,1,1,4,2,1,0,70,1,5,1,4,1,58,5,2,0,2,8,1,7,1,1.0
201800016785,2018,7,3,10:45,12147,2,3,4,1,1,3,2,1,0,0,1,0,1,4,1,79,5,2,0,2,4,0,7,21,1.0
200500068780,2005,10,1,12:20,84007,2,6,2,1,1,4,2,1,0,80,1,5,1,4,2,13,2,9,0,2,4,2,2,2,1.0
201200025347,2012,8,2,18:10,33069,2,6,6,1,1,4,2,1,0,0,1,5,1,4,1,10,0,9,0,2,1,19,7,1,1.0
200900020772,2009,9,4,10:50,75111,2,1,7,1,8,4,1,1,0,78,1,0,5,4,1,27,1,2,0,1,0,21,0,0,
201000029977,2010,4,1,12:05,34032,2,1,2,2,1,3,-1,1,0,75,1,0,1,4,1,54,0,9,0,2,1,1,7,17,1.0
202000041739,2020,6,6,22:00,75104,2,1,-1,2,1,4,1,1,0,-1,1,-1,5,4,2,36,9,0,0,2,1,1,7,5,1.0
201900031255,2019,12,1,07:00,74268,2,4,1,5,1,3,3,2,0,0,1,0,5,4,1,31,1,0,0,2,1,1,7,16,1.0
201200059131,2012,6,7,20:15,75120,2,2,3,1,3,4,2,2,0,99,2,0,1,4,2,26,5,2,0,2,1,1,7,15,1.0
201100044058,2011,5,2,13:17,87085,2,1,6,1,1,4,2,1,0,60,1,0,1,4,1,15,5,9,16,0,1,2,0,0,
201700031240,2017,11,3,15:45,57463,2,2,3,1,1,4,2,1,0,107,1,2,1,4,1,10,0,2,0,2,7,19,10,16,1.0
200900055199,2009,9,2,13:05,25056,2,1,2,1,1,4,-1,1,0,0,1,0,0,4,1,45,1,9,0,2,1,1,32,1,1.0
202000026397,2020,7,3,19:10,75107,2,1,3,1,1,4,1,1,0,-1,1,-1,5,4,1,59,9,2,0,2,1,1,7,22,1.0
202000045152,2020,7,6,18:20,54395,2,2,3,1,1,4,1,1,0,-1,1,0,1,4,1,18,0,0,0,2,7,1,7,1,1.0
201400026202,2014,3,2,18:20,37195,2,1,7,1,1,4,2,1,0,20,1,0,5,4,2,28,5,9,0,0,0,1,0,0,
201000068795,2010,8,1,10:40,97407,2,1,2,1,1,4,2,1,0,71,1,0,1,4,1,15,5,9,0,2,1,1,7,23,1.0
201300025364,2013,9,6,11:15,35238,2,1,2,1,1,4,3,1,0,0,1,0,1,4,1,35,5,8,0,2,0,1,7,16,1.0
201600052223,2016,3,1,18:20,75108,2,7,3,5,2,4,1,1,0,250,2,0,1,4,1,67,1,2,0,2,3,1,33,1,1.0
201700025200,2017,5,2,18:00,68310,1,6,3,1,1,3,2,1,0,75,1,5,1,4,1,43,5,2,0,2,1,2,7,1,1.0
202000023999,2020,12,4,15:30,75109,2,5,3,1,1,4,1,1,0,-1,1,0,1,4,2,45,3,2,0,2,1,1,7,14,1.0
201000053961,2010,6,3,21:30,94080,2,2,1,2,7,2,2,1,0,0,1,0,1,4,1,63,5,9,0,2,7,15,7,1,1.0
200800042476,2008,7,6,11:45,75117,2,1,3,1,1,4,1,1,0,60,1,0,1,4,1,27,5,2,0,2,1,1,7,9,1.0
201900044249,2019,10,2,15:10,22272,1,2,3,1,3,3,2,2,0,0,2,5,1,4,1,21,1,0,0,2,1,1,10,19,1.0
202000043967,2020,9,2,17:45,75105,2,2,1,1,1,4,2,1,0,-1,1,-1,5,4,2,19,9,0,0,2,1,15,50,1,1.0
200600056306,2006,9,5,20:50,75014,2,2,3,5,1,4,3,1,10,60,1,0,1,4,2,13,5,0,0,2,1,1,7,4,1.0
201300051970,2013,3,6,23:00,75110,2,2,1,5,1,4,2,1,100,50,1,0,1,4,1,24,0,2,0,2,0,1,7,15,1.0
201300050176,2013,2,1,19:45,75101,2,3,3,5,1,4,1,1,0,60,1,0,1,4,1,54,9,2,0,2,1,7,37,7,1.0
201800056250,2018,5,1,18:45,97309,1,1,6,3,1,3,2,1,0,0,1,0,3,4,1,34,0,2,0,0,4,1,0,0,
200500030777,2005,5,7,18:42,80021,2,2,3,1,1,4,2,1,0,50,1,0,1,4,2,20,5,9,0,2,1,1,7,1,1.0
200800065712,2008,11,3,22:50,91691,2,3,3,5,1,3,2,1,0,70,1,0,1,4,1,19,0,2,0,2,1,5,7,16,1.0
200700030246,2007,5,3,14:10,77284,2,1,2,1,1,2,3,1,5,120,1,0,1,4,1,20,5,2,0,2,1,2,7,23,1.0
201300044973,2013,10,2,16:55,95491,2,1,3,1,1,4,2,1,0,0,1,0,5,4,1,10,2,9,0,2,2,1,7,1,1.0
200900054756,2009,7,5,10:57,56162,1,1,7,1,1,3,2,1,0,0,1,0,1,4,1,49,0,2,0,0,0,1,0,0,
201300034813,2013,6,1,11:05,76681,2,2,3,5,1,4,0,0,0,0,0,0,0,4,1,61,0,9,0,2,1,0,7,13,1.0
201000034282,2010,4,1,15:15,49007,2,1,7,1,1,4,2,1,0,0,1,0,5,4,1,52,1,9,0,2,0,1,7,20,1.0
200700045109,2007,7,3,17:20,94081,2,1,6,1,1,2,2,1,42,60,1,0,1,4,1,18,5,2,0,2,1,13,7,1,1.0
202100011244,2021,10,6,17:15,75104,2,4,1,1,1,4,2,1,0,-1,1,0,5,4,2,49,9,2,0,2,1,1,1,13,1.0
201800007403,2018,9,5,17:39,10333,2,1,7,1,1,4,1,2,0,0,1,0,3,4,2,80,0,3,0,0,0,0,0,0,
200500059416,2005,9,5,12:00,67482,2,1,6,1,1,4,1,1,0,74,1,0,1,4,1,43,4,4,0,2,1,21,0,0,2.0
200900073962,2009,9,6,14:15,97407,2,6,3,1,1,4,2,1,0,72,1,0,0,4,1,15,5,9,0,2,8,19,7,1,1.0
201300035964,2013,5,1,16:30,80489,2,3,3,1,1,4,2,1,0,0,1,0,1,4,1,14,0,9,0,2,1,15,7,1,1.0
200700063731,2007,10,7,20:08,49007,2,1,2,5,1,4,2,1,0,60,1,0,1,4,2,35,0,9,0,2,4,2,2,2,1.0
201400032641,2014,10,7,18:18,64445,2,1,3,1,1,4,2,1,0,170,1,0,1,4,1,8,5,9,0,2,1,19,7,1,1.0
201100034701,2011,6,2,14:00,57672,2,1,3,1,1,3,2,1,0,77,1,1,1,4,1,26,1,4,0,2,8,1,7,20,1.0
201400024371,2014,7,1,12:25,33063,2,2,3,1,1,4,2,1,0,0,1,0,1,4,2,46,0,9,0,2,1,1,7,15,1.0
200700023283,2007,4,6,17:50,75020,2,1,3,1,1,4,2,1,0,60,1,0,1,4,1,7,5,0,0,2,2,9,7,1,1.0
201400050341,2014,10,3,15:50,69387,2,1,3,1,1,4,1,1,0,0,1,0,1,4,2,33,5,2,0,2,8,7,37,7,1.0
200900026422,2009,7,1,19:45,85113,2,6,3,1,1,3,2,1,0,0,1,5,1,4,2,57,9,1,0,2,8,1,30,6,1.0
200900013760,2009,1,6,15:20,78220,1,9,3,1,1,2,3,1,0,0,1,0,1,4,1,48,9,2,0,2,7,13,7,1,1.0
200600076672,2006,12,4,13:15,44109,2,1,6,1,1,4,1,1,0,70,1,0,1,4,1,16,0,9,0,2,1,19,1,1,1.0
201200022895,2012,10,1,20:00,28134,1,2,3,3,1,2,2,1,0,0,1,0,1,4,1,18,4,4,0,2,8,19,7,1,1.0
201100060571,2011,8,4,17:15,75112,2,1,6,1,1,4,1,2,0,35,2,0,3,4,2,24,4,2,12,0,1,13,0,0,
202000007587,2020,6,5,19:40,75117,2,7,3,1,1,4,2,1,0,-1,1,0,1,4,2,24,1,2,0,2,5,1,7,1,1.0
201600053114,2016,6,7,18:45,75111,2,2,6,1,1,4,2,2,0,0,1,0,1,4,1,36,5,2,0,2,5,1,34,1,1.0
201100032152,2011,10,2,14:06,45284,2,2,3,1,1,3,3,1,10,94,1,0,1,4,1,12,2,9,0,2,1,19,7,15,1.0
201600022749,2016,2,1,17:00,31557,2,1,3,1,1,4,2,1,0,0,1,0,1,4,1,13,2,2,0,2,1,0,7,0,1.0
200600017011,2006,3,2,10:20,35288,2,2,5,1,1,4,2,1,0,0,1,0,1,4,1,59,0,2,0,2,1,1,7,1,2.0
201400039269,2014,7,6,10:00,92012,2,3,3,1,1,3,2,1,0,0,1,0,1,4,2,25,5,9,0,2,1,1,7,15,1.0
201500006578,2015,1,7,14:00,10426,1,1,1,1,2,3,2,-1,0,60,2,0,1,4,2,65,5,2,0,2,8,1,7,1,1.0
202000002162,2020,8,7,16:53,22194,2,1,3,1,1,6,-1,1,0,-1,1,9,8,4,1,14,5,0,0,0,6,26,3,20,1.0
201000060173,2010,4,6,18:54,75101,2,1,6,1,1,4,1,1,0,57,1,0,3,4,2,19,5,2,1,0,1,5,0,0,
202100044296,2021,4,1,10:50,75117,2,1,3,1,1,4,1,1,0,-1,1,0,1,4,2,20,9,0,0,2,1,1,7,22,1.0
200800060597,2008,10,5,11:20,94004,2,2,3,1,1,2,2,2,0,0,1,0,1,4,1,27,4,4,0,2,4,2,7,2,1.0
201100039166,2011,11,6,12:50,67482,2,1,1,1,1,4,2,1,0,20,1,0,5,4,2,16,2,9,0,2,1,13,1,1,1.0
202100032387,2021,6,3,16:30,22248,2,9,7,1,1,3,2,1,0,-1,1,0,1,4,2,12,5,2,0,0,7,1,0,0,
201000032748,2010,8,7,12:15,42187,2,1,3,1,1,4,2,1,0,78,1,0,1,4,1,22,5,2,0,2,1,15,7,17,1.0
202100021091,2021,9,5,11:15,75116,2,2,6,1,1,4,2,2,0,-1,1,0,5,4,2,50,5,0,0,1,1,16,0,0,
201600051743,2016,8,5,18:10,75105,2,5,3,1,1,4,2,1,0,124,1,2,1,4,1,30,1,2,0,2,3,13,7,1,1.0
200700063598,2007,10,6,20:00,42218,2,6,6,3,1,4,1,1,70,60,1,5,1,4,1,69,5,2,0,2,1,1,7,9,1.0
200500032331,2005,6,1,11:13,6029,2,1,3,1,1,2,2,1,0,92,1,0,1,4,1,36,5,9,0,2,2,1,7,22,1.0
200600080796,2006,2,5,18:42,97411,2,2,3,2,1,4,1,1,0,71,1,0,1,4,2,18,5,4,0,2,1,1,7,1,1.0
201100039165,2011,11,6,12:00,67482,2,1,6,1,1,4,1,1,0,0,1,0,1,4,2,52,5,2,0,1,1,1,0,0,
201100063330,2011,5,5,16:05,75119,2,1,3,1,1,4,-1,1,0,0,1,0,1,4,2,35,1,2,0,2,4,19,34,1,1.0
201800002417,2018,10,7,15:50,42214,1,1,5,1,1,4,-1,1,0,0,1,0,1,4,1,26,5,2,0,2,1,1,7,1,1.0
201500009091,2015,8,6,10:30,91111,2,6,2,1,1,3,1,1,0,0,1,0,1,4,1,46,5,2,0,2,4,14,7,9,1.0
201600051859,2016,4,2,23:40,75106,2,2,3,5,1,4,3,2,79,71,1,0,1,4,2,26,1,2,0,2,0,13,7,1,1.0
201200033820,2012,1,1,12:05,62826,2,6,1,1,7,4,2,1,0,81,1,0,1,4,1,47,1,9,0,0,7,19,7,19,1.0
201800007288,2018,1,2,12:02,10387,2,6,6,1,1,4,4,1,0,0,1,0,1,4,1,54,0,2,0,2,8,2,7,2,1.0
200800044342,2008,8,5,19:00,42183,2,1,6,1,1,4,2,1,0,50,1,0,1,4,1,44,5,9,0,2,1,18,7,2,1.0
201000036169,2010,12,5,18:04,56083,2,6,6,5,1,4,1,1,0,0,1,0,1,4,2,43,5,9,0,2,1,5,7,9,1.0
202000041657,2020,6,6,08:32,66148,1,3,-1,1,1,3,2,2,0,-1,1,0,1,4,1,43,5,2,0,2,1,17,7,15,1.0
201200052290,2012,6,1,15:50,69388,2,3,3,1,1,4,1,1,0,0,1,0,1,4,1,60,9,4,0,2,2,1,7,1,1.0
201300033032,2013,5,2,19:00,67482,2,3,3,1,1,4,2,1,0,123,1,0,1,4,2,26,4,4,0,2,1,19,10,16,1.0
201200027181,2012,12,5,13:29,36044,2,2,3,1,2,4,-1,1,0,80,1,0,1,4,1,44,5,2,0,0,8,1,7,1,1.0
201100036961,2011,4,2,16:50,62842,2,3,3,1,1,3,2,1,0,102,1,0,5,4,1,56,5,2,0,2,1,0,7,15,1.0
201100050449,2011,4,1,14:50,94022,2,1,3,1,1,2,1,1,0,45,1,0,1,4,2,11,5,9,1,0,1,1,7,22,1.0
201700046269,2017,6,4,11:58,0,2,1,2,1,1,2,2,1,0,0,1,0,1,4,1,58,5,2,0,2,8,18,7,1,1.0
201600056533,2016,6,5,10:50,75120,2,3,3,1,2,4,2,2,0,0,2,0,1,4,2,66,5,2,0,2,4,1,13,17,1.0
200800018047,2008,4,5,17:00,31120,1,1,1,1,7,3,2,1,0,45,1,0,0,4,1,54,5,0,0,2,1,15,7,15,1.0
201000046995,2010,10,1,18:45,91114,2,1,6,2,1,3,-1,-1,20,20,1,0,1,4,2,35,0,9,0,1,1,1,0,0,
200600001760,2006,1,3,20:50,59386,2,3,6,5,1,4,2,1,0,70,1,0,1,4,1,62,9,2,0,2,1,2,7,15,1.0
200500071814,2005,11,7,11:30,34213,2,1,3,1,1,4,2,1,0,70,1,0,1,4,1,59,5,2,0,2,8,2,7,17,1.0
200700052049,2007,8,6,18:20,75110,2,2,2,1,1,4,1,1,0,98,1,0,1,4,1,23,5,9,0,2,1,1,7,16,1.0
202000005267,2020,9,4,16:15,75111,2,2,3,1,1,4,2,1,0,-1,1,0,1,4,1,15,9,2,0,2,1,1,33,1,1.0
201600004586,2016,10,1,16:30,1138,2,6,3,1,1,3,-1,1,0,0,1,5,1,4,1,82,5,2,0,2,2,1,7,3,1.0
202100054784,2021,1,6,17:50,75115,2,1,6,5,2,4,1,1,0,-1,2,-1,5,4,1,18,5,0,12,0,1,1,0,0,
201300032704,2013,10,1,11:00,65440,2,4,3,1,1,4,1,1,0,0,1,0,1,4,1,46,9,9,0,2,7,1,7,9,1.0
201300033064,2013,6,5,13:45,67482,1,3,3,1,1,4,2,1,0,110,1,0,1,4,1,20,5,9,0,2,1,19,40,1,1.0
201400025849,2014,9,1,17:50,35238,2,2,3,1,1,4,2,1,0,0,1,0,1,4,1,19,5,8,0,2,1,1,7,1,1.0
202100050508,2021,2,2,21:30,38115,1,1,3,3,1,3,2,2,0,-1,1,0,1,4,1,25,5,0,0,2,1,5,7,1,1.0
201700054028,2017,4,2,19:20,75109,2,1,3,1,1,4,1,1,0,0,1,0,1,4,1,23,0,2,0,2,1,5,34,9,1.0
202000003483,2020,6,1,07:40,75112,2,5,3,1,1,4,1,1,0,-1,1,-1,5,4,1,38,9,2,0,2,1,1,10,15,1.0
200700009927,2007,2,5,16:05,75005,2,2,6,1,1,4,1,1,0,30,1,0,1,4,1,19,5,0,1,0,1,21,0,0,
202000000918,2020,12,2,17:15,75119,2,1,7,5,8,4,2,2,0,-1,2,-1,5,4,1,38,9,2,0,0,0,1,0,0,
202000019039,2020,2,4,13:40,66136,2,1,-1,1,1,4,1,1,0,-1,1,0,1,4,1,18,9,2,0,2,2,1,7,1,1.0
200500067229,2005,10,7,11:01,62218,2,1,6,1,1,4,1,1,0,63,1,0,1,4,1,20,5,9,0,2,3,1,7,16,1.0
200800027285,2008,5,2,18:10,75114,2,6,3,1,1,2,2,2,0,160,1,0,1,4,1,38,1,2,0,0,1,1,7,16,1.0
201400054510,2014,5,3,18:25,75113,2,3,6,1,1,4,2,1,0,50,1,0,1,4,1,42,1,2,14,2,7,21,37,23,1.0
200900031748,2009,6,3,10:00,35115,2,1,3,1,1,9,-1,2,0,0,1,0,1,4,2,23,1,9,0,2,1,6,7,6,1.0
202100044103,2021,4,4,08:55,59011,1,1,3,1,1,7,2,1,0,-1,1,0,1,4,1,19,0,0,0,2,8,9,13,1,1.0
201600027834,2016,12,3,16:30,49007,2,1,6,1,1,4,2,1,0,80,1,0,1,4,2,57,5,2,0,0,0,0,7,1,1.0
200900068955,2009,7,4,14:45,93046,2,2,1,1,1,4,2,1,0,35,1,0,1,4,1,31,5,2,0,2,1,1,7,1,1.0
201700035918,2017,9,4,22:05,76351,2,3,3,5,2,4,2,1,0,0,2,0,1,4,2,18,0,2,0,2,8,1,7,0,1.0
201100025116,2011,6,5,16:30,59266,2,1,7,1,1,3,2,1,0,62,1,0,4,4,1,12,2,1,0,0,8,0,0,0,
201300039314,2013,7,1,23:55,92026,2,3,3,3,1,3,2,1,197,150,1,0,1,4,1,25,5,9,0,2,1,2,30,15,1.0
201800050684,2018,5,4,19:15,75105,2,2,6,1,1,4,2,1,0,62,1,0,1,4,2,52,5,2,0,1,1,5,0,0,
200500052337,2005,8,7,20:10,72181,2,1,1,1,1,9,2,1,0,0,1,0,1,4,2,8,9,2,0,2,1,13,7,13,1.0
200700049463,2007,8,2,15:36,30189,2,1,2,1,1,4,2,1,0,102,1,0,1,4,1,77,9,2,0,2,0,1,2,1,1.0
201600052978,2016,2,2,16:00,75111,2,5,7,1,1,4,1,1,0,60,2,0,1,4,1,44,0,2,0,0,4,15,0,0,
200800042309,2008,7,2,11:00,75114,2,1,7,1,1,9,2,1,0,100,1,0,1,4,2,60,5,2,0,0,0,13,14,24,1.0
201000029645,2010,10,6,15:50,33063,2,1,3,1,1,4,2,1,0,0,1,0,1,4,1,44,0,9,0,2,1,1,7,23,1.0
201900019199,2019,10,7,18:05,75119,2,1,1,1,1,4,2,1,0,0,1,0,1,4,1,43,0,2,0,2,9,15,7,1,1.0
201300023775,2013,6,3,18:40,33063,2,2,3,1,1,4,1,1,0,0,1,0,1,4,1,54,0,9,0,2,7,1,7,16,1.0
200800042839,2008,8,3,22:20,75109,2,2,3,4,1,4,2,1,40,40,1,5,1,4,1,28,5,9,0,2,3,9,32,1,1.0
200500028395,2005,5,3,10:10,33063,2,2,3,1,1,4,1,1,0,0,1,0,1,4,2,54,0,2,0,2,0,1,7,1,1.0
200600010103,2006,2,3,16:40,87085,1,6,3,1,1,3,2,1,0,80,1,5,1,4,1,46,5,9,0,2,1,1,7,1,1.0
200700068966,2007,11,3,16:40,34172,2,6,3,1,1,4,3,1,20,40,1,0,1,4,1,36,1,9,0,0,8,1,7,16,1.0
200900053163,2009,7,2,10:00,34172,2,3,2,1,1,4,1,1,0,110,1,5,1,4,1,22,1,2,0,2,1,2,7,23,1.0
202100031522,2021,7,4,18:50,33268,2,3,5,1,1,3,2,1,0,-1,1,0,1,4,1,57,5,2,0,2,1,1,7,15,1.0
200500051506,2005,8,4,10:25,44135,2,1,2,1,1,4,2,3,0,0,1,2,1,4,2,23,5,9,0,2,4,1,7,1,1.0
201100039439,2011,10,2,19:25,68297,2,1,3,5,1,3,1,1,0,100,1,0,1,4,1,68,5,9,0,2,8,15,7,1,1.0
202100043914,2021,4,4,13:30,75110,2,1,3,1,1,4,2,1,0,-1,1,-1,5,4,1,27,4,2,0,2,1,1,10,16,1.0
201700059976,2017,6,4,14:10,97302,2,6,3,1,1,4,2,1,60,60,1,0,1,4,1,2017,9,9,0,9,8,15,7,16,1.0
201300032989,2013,4,3,16:45,67482,2,2,3,1,1,4,3,1,90,90,1,0,1,4,1,41,1,9,0,2,1,1,7,15,1.0
201700039965,2017,10,6,21:00,92025,2,1,6,5,1,3,2,1,0,0,1,0,1,4,1,55,0,9,0,2,1,1,7,12,1.0
200900001848,2009,3,4,21:45,75109,2,2,2,5,1,4,1,1,0,50,1,0,1,4,2,63,5,2,0,2,4,23,7,2,1.0
200900026058,2009,8,4,20:20,67482,2,1,3,1,1,4,1,1,25,120,1,0,1,4,1,57,4,9,0,2,2,1,2,1,1.0
200700050152,2007,8,1,19:10,57537,2,1,4,1,1,3,2,1,0,76,1,0,1,4,2,29,5,2,0,2,8,1,7,9,1.0
200500036577,2005,6,3,19:00,92063,2,1,3,1,1,3,1,1,0,0,1,0,0,4,1,14,0,9,0,2,3,0,7,2,1.0
201600058608,2016,3,1,14:05,97302,2,1,7,1,1,4,2,1,0,60,1,0,1,4,1,30,0,9,0,0,1,0,0,0,
201100029278,2011,5,4,22:10,35238,2,3,3,5,1,4,3,1,0,0,1,5,1,4,2,22,5,8,0,2,8,13,7,17,1.0
200800035526,2008,6,1,13:25,75114,2,2,3,1,1,4,2,1,0,60,1,0,1,4,1,36,4,4,0,2,8,1,37,16,1.0
201200054063,2012,5,2,15:55,75105,2,5,2,1,1,4,2,1,0,600,1,0,1,4,1,48,1,2,0,0,4,15,7,1,1.0
201000033854,2010,1,4,12:27,45234,2,1,3,1,1,4,2,1,0,47,1,0,1,4,1,19,9,2,0,2,8,1,7,1,1.0
200600037740,2006,7,7,12:40,6159,2,1,3,1,1,4,2,3,0,60,1,0,1,4,1,42,5,2,0,2,0,2,1,2,1.0
